"filename", "language", "Makefile", "C++", "Python", "Markdown", "XML", "comment", "blank", "total"
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/common/dwin_api.h", "C++", 0, -91, 0, 0, 0, -136, -44, -271
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/common/dwin_color.h", "C++", 0, -20, 0, 0, 0, -22, -3, -45
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/common/dwin_font.h", "C++", 0, -12, 0, 0, 0, -26, -3, -41
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/common/dwin_set.h", "C++", 0, -114, 0, 0, 0, -23, -11, -148
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/common/encoder.cpp", "C++", 0, -177, 0, 0, 0, -44, -33, -254
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/common/encoder.h", "C++", 0, -50, 0, 0, 0, -39, -23, -112
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/creality/dwin.cpp", "C++", 0, -3623, 0, 0, 0, -223, -472, -4318
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/creality/dwin.h", "C++", 0, -181, 0, 0, 0, -35, -34, -250
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/creality/dwin_lcd.cpp", "C++", 0, -32, 0, 0, 0, -40, -13, -85
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/creality/dwin_lcd.h", "C++", 0, -10, 0, 0, 0, -33, -5, -48
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/jyersui/README.md", "Markdown", 0, 0, 0, -4, 0, 0, -4, -8
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/jyersui/dwin.cpp", "C++", 0, -4488, 0, 0, 0, -45, -316, -4849
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/jyersui/dwin.h", "C++", 0, -197, 0, 0, 0, -27, -22, -246
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/jyersui/dwin_lcd.cpp", "C++", 0, -18, 0, 0, 0, -35, -12, -65
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/jyersui/dwin_lcd.h", "C++", 0, -3, 0, 0, 0, -28, -4, -35
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/dwin_lcd.cpp", "C++", 0, -20, 0, 0, 0, -32, -12, -64
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/dwin_lcd.h", "C++", 0, -38, 0, 0, 0, -32, -13, -83
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/dwin_string.cpp", "C++", 0, -120, 0, 0, 0, -42, -21, -183
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/dwin_string.h", "C++", 0, -767, 0, 0, 0, -192, -92, -1051
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/lcdprint_dwin.cpp", "C++", 0, -117, 0, 0, 0, -45, -29, -191
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/lcdprint_dwin.h", "C++", 0, -6, 0, 0, 0, -21, -4, -31
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/marlinui_dwin.h", "C++", 0, -104, 0, 0, 0, -29, -14, -147
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/ui_common.cpp", "C++", 0, -406, 0, 0, 0, -75, -114, -595
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/marlinui/ui_status_480x272.cpp", "C++", 0, -342, 0, 0, 0, -63, -70, -475
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/base64.hpp", "C++", 0, -95, 0, 0, 0, -77, -37, -209
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/bedlevel_tools.cpp", "C++", 0, -218, 0, 0, 0, -33, -36, -287
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/bedlevel_tools.h", "C++", 0, -37, 0, 0, 0, -31, -10, -78
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwin.cpp", "C++", 0, -3266, 0, 0, 0, -156, -454, -3876
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwin.h", "C++", 0, -245, 0, 0, 0, -33, -16, -294
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwin_defines.h", "C++", 0, -83, 0, 0, 0, -32, -8, -123
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwin_lcd.cpp", "C++", 0, -72, 0, 0, 0, -71, -18, -161
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwin_lcd.h", "C++", 0, -11, 0, 0, 0, -56, -10, -77
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwin_popup.cpp", "C++", 0, -55, 0, 0, 0, -27, -14, -96
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwin_popup.h", "C++", 0, -37, 0, 0, 0, -27, -10, -74
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwinui.cpp", "C++", 0, -229, 0, 0, 0, -101, -43, -373
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/dwinui.h", "C++", 0, -362, 0, 0, 0, -148, -53, -563
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/endstop_diag.cpp", "C++", 0, -71, 0, 0, 0, -27, -16, -114
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/endstop_diag.h", "C++", 0, -7, 0, 0, 0, -27, -4, -38
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/gcode_preview.cpp", "C++", 0, -190, 0, 0, 0, -44, -25, -259
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/gcode_preview.h", "C++", 0, -4, 0, 0, 0, -21, -3, -28
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/lockscreen.cpp", "C++", 0, -40, 0, 0, 0, -27, -14, -81
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/lockscreen.h", "C++", 0, -15, 0, 0, 0, -27, -5, -47
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/menus.cpp", "C++", 0, -375, 0, 0, 0, -121, -71, -567
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/menus.h", "C++", 0, -110, 0, 0, 0, -55, -24, -189
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/meshviewer.cpp", "C++", 0, -106, 0, 0, 0, -27, -12, -145
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/meshviewer.h", "C++", 0, -9, 0, 0, 0, -27, -5, -41
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/plot.cpp", "C++", 0, -43, 0, 0, 0, -42, -15, -100
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/plot.h", "C++", 0, -8, 0, 0, 0, -42, -5, -55
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/printstats.cpp", "C++", 0, -43, 0, 0, 0, -27, -13, -83
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/e3v2/proui/printstats.h", "C++", 0, -8, 0, 0, 0, -27, -5, -40
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_chiron/FileNavigator.cpp", "C++", 0, -170, 0, 0, 0, -57, -32, -259
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_chiron/FileNavigator.h", "C++", 0, -25, 0, 0, 0, -28, -9, -62
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_chiron/Tunes.cpp", "C++", 0, -18, 0, 0, 0, -33, -11, -62
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_chiron/Tunes.h", "C++", 0, -161, 0, 0, 0, -45, -19, -225
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_chiron/chiron_extui.cpp", "C++", 0, -58, 0, 0, 0, -49, -31, -138
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_chiron/chiron_tft.cpp", "C++", 0, -776, 0, 0, 0, -102, -108, -986
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_chiron/chiron_tft.h", "C++", 0, -54, 0, 0, 0, -28, -8, -90
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_chiron/chiron_tft_defs.h", "C++", 0, -138, 0, 0, 0, -32, -13, -183
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_i3mega/anycubic_extui.cpp", "C++", 0, -55, 0, 0, 0, -45, -25, -125
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_i3mega/anycubic_i3mega_lcd.cpp", "C++", 0, -826, 0, 0, 0, -62, -139, -1027
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/anycubic_i3mega/anycubic_i3mega_lcd.h", "C++", 0, -66, 0, 0, 0, -20, -10, -96
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/DGUSDisplay.cpp", "C++", 0, -180, 0, 0, 0, -48, -44, -272
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/DGUSDisplay.h", "C++", 0, -55, 0, 0, 0, -43, -28, -126
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/DGUSDisplayDef.h", "C++", 0, -19, 0, 0, 0, -30, -9, -58
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/DGUSScreenHandler.cpp", "C++", 0, -577, 0, 0, 0, -61, -101, -739
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/DGUSScreenHandler.h", "C++", 0, -36, 0, 0, 0, -26, -12, -74
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/DGUSScreenHandlerBase.h", "C++", 0, -138, 0, 0, 0, -72, -32, -242
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/DGUSVPVariable.h", "C++", 0, -14, 0, 0, 0, -30, -6, -50
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/dgus_extui.cpp", "C++", 0, -90, 0, 0, 0, -45, -29, -164
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/fysetc/DGUSDisplayDef.cpp", "C++", 0, -395, 0, 0, 0, -35, -49, -479
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/fysetc/DGUSDisplayDef.h", "C++", 0, -146, 0, 0, 0, -106, -45, -297
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/fysetc/DGUSScreenHandler.cpp", "C++", 0, -320, 0, 0, 0, -44, -60, -424
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/fysetc/DGUSScreenHandler.h", "C++", 0, -7, 0, 0, 0, -21, -4, -32
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/hiprecy/DGUSDisplayDef.cpp", "C++", 0, -388, 0, 0, 0, -35, -49, -472
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/hiprecy/DGUSDisplayDef.h", "C++", 0, -133, 0, 0, 0, -115, -45, -293
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/hiprecy/DGUSScreenHandler.cpp", "C++", 0, -320, 0, 0, 0, -44, -60, -424
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/hiprecy/DGUSScreenHandler.h", "C++", 0, -7, 0, 0, 0, -21, -4, -32
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/mks/DGUSDisplayDef.cpp", "C++", 0, -567, 0, 0, 0, -111, -125, -803
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/mks/DGUSDisplayDef.h", "C++", 0, -519, 0, 0, 0, -87, -107, -713
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/mks/DGUSScreenHandler.cpp", "C++", 0, -1567, 0, 0, 0, -83, -379, -2029
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/mks/DGUSScreenHandler.h", "C++", 0, -78, 0, 0, 0, -22, -17, -117
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/origin/DGUSDisplayDef.cpp", "C++", 0, -211, 0, 0, 0, -37, -32, -280
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/origin/DGUSDisplayDef.h", "C++", 0, -126, 0, 0, 0, -114, -43, -283
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/origin/DGUSScreenHandler.cpp", "C++", 0, -320, 0, 0, 0, -44, -60, -424
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus/origin/DGUSScreenHandler.h", "C++", 0, -7, 0, 0, 0, -21, -4, -32
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSDisplay.cpp", "C++", 0, -297, 0, 0, 0, -34, -79, -410
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSDisplay.h", "C++", 0, -98, 0, 0, 0, -40, -37, -175
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSRxHandler.cpp", "C++", 0, -804, 0, 0, 0, -21, -219, -1044
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSRxHandler.h", "C++", 0, -75, 0, 0, 0, -21, -27, -123
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSScreenHandler.cpp", "C++", 0, -375, 0, 0, 0, -21, -122, -518
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSScreenHandler.h", "C++", 0, -93, 0, 0, 0, -24, -35, -152
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSSetupHandler.cpp", "C++", 0, -135, 0, 0, 0, -21, -54, -210
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSSetupHandler.h", "C++", 0, -18, 0, 0, 0, -21, -4, -43
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSTxHandler.cpp", "C++", 0, -491, 0, 0, 0, -23, -105, -619
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/DGUSTxHandler.h", "C++", 0, -84, 0, 0, 0, -21, -22, -127
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/config/DGUS_Addr.h", "C++", 0, -137, 0, 0, 0, -25, -12, -174
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/config/DGUS_Constants.h", "C++", 0, -55, 0, 0, 0, -21, -21, -97
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/config/DGUS_Control.h", "C++", 0, -17, 0, 0, 0, -26, -8, -51
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/config/DGUS_Data.h", "C++", 0, -100, 0, 0, 0, -23, -26, -149
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/config/DGUS_Screen.h", "C++", 0, -30, 0, 0, 0, -21, -2, -53
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/definition/DGUS_ScreenAddrList.cpp", "C++", 0, -189, 0, 0, 0, -21, -31, -241
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/definition/DGUS_ScreenAddrList.h", "C++", 0, -8, 0, 0, 0, -21, -4, -33
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/definition/DGUS_ScreenSetup.cpp", "C++", 0, -27, 0, 0, 0, -21, -10, -58
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/definition/DGUS_ScreenSetup.h", "C++", 0, -7, 0, 0, 0, -21, -4, -32
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/definition/DGUS_VP.h", "C++", 0, -13, 0, 0, 0, -23, -5, -41
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/definition/DGUS_VPList.cpp", "C++", 0, -283, 0, 0, 0, -25, -61, -369
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/definition/DGUS_VPList.h", "C++", 0, -3, 0, 0, 0, -21, -3, -27
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/dgus_reloaded/dgus_reloaded_extui.cpp", "C++", 0, -85, 0, 0, 0, -27, -32, -144
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/example/example.cpp", "C++", 0, -59, 0, 0, 0, -56, -23, -138
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/archim2-flash/flash_storage.cpp", "C++", 0, -362, 0, 0, 0, -90, -101, -553
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/archim2-flash/flash_storage.h", "C++", 0, -67, 0, 0, 0, -20, -20, -107
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/archim2-flash/media_file_reader.cpp", "C++", 0, -32, 0, 0, 0, -20, -10, -62
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/archim2-flash/media_file_reader.h", "C++", 0, -19, 0, 0, 0, -20, -8, -47
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/advanced_settings.cpp", "C++", 0, -69, 0, 0, 0, -20, -14, -103
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/advanced_settings.h", "C++", 0, -8, 0, 0, 0, -20, -5, -33
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/confirm_home_e.cpp", "C++", 0, -29, 0, 0, 0, -20, -8, -57
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/confirm_home_e.h", "C++", 0, -8, 0, 0, 0, -20, -5, -33
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/confirm_home_xyz.cpp", "C++", 0, -28, 0, 0, 0, -20, -8, -56
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/confirm_home_xyz.h", "C++", 0, -8, 0, 0, 0, -20, -5, -33
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/main_menu.cpp", "C++", 0, -53, 0, 0, 0, -20, -13, -86
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/main_menu.h", "C++", 0, -8, 0, 0, 0, -20, -5, -33
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/printing_dialog_box.cpp", "C++", 0, -109, 0, 0, 0, -20, -23, -152
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/printing_dialog_box.h", "C++", 0, -17, 0, 0, 0, -20, -8, -45
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/screens.h", "C++", 0, -69, 0, 0, 0, -27, -10, -106
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/status_screen.cpp", "C++", 0, -285, 0, 0, 0, -31, -61, -377
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/status_screen.h", "C++", 0, -26, 0, 0, 0, -21, -10, -57
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/tune_menu.cpp", "C++", 0, -47, 0, 0, 0, -20, -10, -77
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/tune_menu.h", "C++", 0, -11, 0, 0, 0, -20, -5, -36
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/ui_landscape.h", "C++", 0, -33, 0, 0, 0, -24, -5, -62
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/bioprinter/ui_portrait.h", "C++", 0, -26, 0, 0, 0, -24, -5, -55
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/advanced_settings_menu.cpp", "C++", 0, -67, 0, 0, 0, -20, -9, -96
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/advanced_settings_menu.h", "C++", 0, -8, 0, 0, 0, -20, -5, -33
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/cocoa_press_ui.h", "C++", 0, -35, 0, 0, 0, -21, -5, -61
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/leveling_menu.cpp", "C++", 0, -61, 0, 0, 0, -20, -11, -92
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/leveling_menu.h", "C++", 0, -8, 0, 0, 0, -20, -5, -33
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/load_chocolate.cpp", "C++", 0, -154, 0, 0, 0, -26, -39, -219
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/load_chocolate.h", "C++", 0, -21, 0, 0, 0, -21, -6, -48
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/main_menu.cpp", "C++", 0, -68, 0, 0, 0, -21, -12, -101
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/main_menu.h", "C++", 0, -8, 0, 0, 0, -21, -5, -34
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/move_e_screen.cpp", "C++", 0, -35, 0, 0, 0, -21, -8, -64
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/move_e_screen.h", "C++", 0, -8, 0, 0, 0, -21, -5, -34
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/move_xyz_screen.cpp", "C++", 0, -25, 0, 0, 0, -21, -7, -53
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/move_xyz_screen.h", "C++", 0, -8, 0, 0, 0, -21, -5, -34
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/preheat_menu.cpp", "C++", 0, -87, 0, 0, 0, -19, -11, -117
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/preheat_menu.h", "C++", 0, -8, 0, 0, 0, -19, -5, -32
"/home/sanjay/Desktop/Bitbucket/MarlinV2_morphle/Marlin/src/lcd/extui/ftdi_eve_touch_ui/cocoa_press/preheat_screen.cpp", "C++", 0, -116, 0, 0, 0, -21, -25, -162
